CP_Hotellist;
Grouped by Tier, URI and Query;
;
URI;Query
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180601&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C3&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNMQ0EgCCoECKyUAjICMTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=278&QueryDepDate=20181015&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=76&QueryAreaID=0&QueryResID=483&QueryDepDate=20190209&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42%2C11%2C8%2C4&QueryUnits=0&showFlightDetails=true
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=115&QueryResID=0&QueryDepDate=20180803&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,5&QueryUnits=0
/boka-resa;QueryDepID=2773&QueryCtryID=65&QueryAreaID=0&QueryResID=285&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,4&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20180821&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=8376&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181120&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,4,5,12&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180505&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181103&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C0%2C1%2C6&QueryUnits=1&orderBy=LP&selectedTransport=CgJWUxIDQVJOGgNURlMgCCoECN6WAjICNzE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180723&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180620&QueryDur=8&CategoryId=2&QueryRoomAges=|42,11,13&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=54906&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181112&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,5&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181001&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,7&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=60&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180627&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&filter=false&orderBy=LP&selectedTransport=CgJWUxIDQVJOGgNUSVYgDyoECNqUAjICMzE6AUU%3D&combinations=false
/boka-resa;QueryDepID=2782&QueryCtryID=65&QueryAreaID=0&QueryResID=201&QueryDepDate=20190310&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180713&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C10%2C15&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNQTUkgCCoECPyUAjICNjE6AUU%3D&orderBy=LP&filter=false&filterValue=restaurant%2Cb%2Cwifi%2Cprice%3An29000&firstDisplayed=CgJWUxIDQVJOGgNQTUkgCCoECPqUAjICNTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=0&QueryResID=31079&QueryDepDate=20180624&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=30&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190101&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42%2C3%2C9&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C6%2C12%2C14&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNBWVQgCCoECMaUAjICNzI6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNKU0kgCCoECMaUAjICNzE6AUU%3D
/boka-resa;QueryDepID=2583&QueryCtryID=60&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180725&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180723&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180623&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C5%2C3&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180716&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,0&QueryUnits=1
/boka-resa;QueryDepID=2795&QueryCtryID=65&QueryAreaID=0&QueryResID=262&QueryDepDate=20180703&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C15&QueryUnits=0
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180604&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180601&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C7&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180707&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42%2C7%2C4&QueryUnits=1&selectedTransport=CgJWUxIDR09UGgNMUEEgDyoECPaUAjICMzE6AUU%3D&orderBy=LP&combinations=false&comb1=325&comb2=227
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180806&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,16,5&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180707&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNMUEEgCCoECO6UAjICNjI6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNQTUkgCCoECO6UAjICNjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180608&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNSSE8gCCoECLSUAjICNTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180707&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,5,9&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=227&QueryDepDate=20181107&QueryDur=22&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=101190&QueryDepDate=20180601&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=60&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180715&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20180825&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180714&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C14&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNDSFEgCCoECPyUAjICNjE6AUU%3D
/boka-resa;QueryDepID=2769&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181116&QueryDur=29&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=302&QueryDepDate=20181019&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=139&QueryResID=0&QueryDepDate=20180812&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180715&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,14,12&QueryUnits=1
/boka-resa;QueryDepID=2779&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180615&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C5%2C8&QueryUnits=1&selectedTransport=CgJWUxIDTExBGgNLR1MgCCoECN6UAjICNTE6AUU%3D
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=84811&QueryDepDate=20180712&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDR09UGgNIRVIgCCoECPiUAjICNDE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20181013&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20190413&QueryDur=8&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2773&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180510&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=1&selectedTransport=CgJWUxIDSktHGgNDSFEgCCoECIiUAjICNDE6AUU%3D&firstDisplayed=CgJWUxIDSktHGgNDSFEgCCoECPqTAjICNDE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180616&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C10&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNDRlUgCCoECMSUAjICNjE6AUU%3D
/boka-resa;QueryDepID=2782&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180519&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180615&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,1,10&QueryUnits=0
/boka-resa;QueryDepID=2774&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180918&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDS0xSGgNQTUkgCCoECI6WAjICMjE6AUU%3D&view=map
/boka-resa;QueryDepID=2583&QueryCtryID=32&QueryAreaID=145&QueryResID=0&QueryDepDate=20180710&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180526&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,8,14&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180806&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C5%2C7&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNQTUkgCCoECKyVAjICMjE6AUU%3D
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180708&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C8%2C5&QueryUnits=0&filter=false&filterValue=bpool&firstDisplayed=CgJWUxIDQ1BIGgNSSE8gCCoECPCUAjICNzI6AUU%3D&selectedTransport=CgJWUxIDQ1BIGgNWQVIgCCoECPKUAjICMTE6AUU%3D&orderBy=LP&showFlightDetails=true
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180803&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C42&QueryUnits=1&orderBy=LP
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180715&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,10,7&QueryUnits=1
/boka-resa;QueryDepID=2783&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180702&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,13&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180514&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180616&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&orderBy=LP&selectedTransport=CgJWUxIDQVJOGgNKU0kgCCoECMaUAjICNzE6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNQTUkgCCoECMSUAjICNjI6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=289&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2774&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180515&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,6,8&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=32&QueryAreaID=135&QueryResID=0&QueryDepDate=20180507&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=0&QueryResID=227&QueryDepDate=20181226&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C14&QueryUnits=1&firstDisplayed=CgJWUxIDQVJOGgNKU0kgCCoECMaUAjICNzE6AUU%3D&selectedTransport=CgJWUxIDQVJOGgNWQVIgCCoECMaUAjICNzE6AUU%3D&orderBy=LP
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180519&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C16&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNQTUkgCCoECJKUAjICMjE6AUU%3D&orderBy=HR&firstDisplayed=CgJWUxIDQVJOGgNQTUkgCCoECIyUAjICNjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20180720&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C2&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180619&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C10%2C12&QueryUnits=1&selectedTransport=CgJWUxIDR09UGgNWQVIgCCoECMqUAjICMjE6AUU%3D&orderBy=LP
/boka-resa;QueryDepID=2770&QueryCtryID=56&QueryAreaID=124&QueryResID=0&QueryDepDate=20190212&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180629&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C4%2C0&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNLVkEgCCoECOCUAjICNjE6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNSSE8gCCoECN6UAjICNTE6AUU%3D
/boka-resa;QueryDepID=11937&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20180626&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,6&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=139&QueryResID=0&QueryDepDate=20180610&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2774&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20181020&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2779&QueryCtryID=65&QueryAreaID=0&QueryResID=259&QueryDepDate=20180915&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C42&QueryUnits=0&selectedTransport=CgJWUxIDTExBGgNQTUkgCCoECPqVAjICNjE6AVo%3D
/boka-resa;QueryDepID=2583&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180805&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C15%2C17&QueryUnits=0&firstDisplayed=CgJWUxIDQ1BIGgNBWVQgCCoECKiVAjICNzE6AUU%3D&selectedTransport=CgJWUxIDQ1BIGgNBWVQgCCoECKiVAjICNzE6AUU%3D&orderBy=LP
/boka-resa;QueryDepID=11937&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20180720&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2773&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180729&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C5%2C9&QueryUnits=1&firstDisplayed=CgJWUxIDSktHGgNSSE8gCCoECJqVAjICNzE6AUU%3D&selectedTransport=CgJWUxIDSktHGgNMQ0EgCCoECJyVAjICMTE6AUU%3D&orderBy=HR
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=99&QueryResID=0&QueryDepDate=20180517&QueryDur=15&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180902&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180614&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,9,9,13&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=69&QueryAreaID=137&QueryResID=0&QueryDepDate=20190315&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42,42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180526&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2779&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180622&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180715&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2783&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181021&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C7%2C10&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180717&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,17,14&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=11&QueryAreaID=0&QueryResID=427&QueryDepDate=20181025&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20180725&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C2&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=25&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180726&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&orderBy=LP
/boka-resa;QueryDepID=2788&QueryCtryID=54906&QueryAreaID=65087&QueryResID=0&QueryDepDate=20181115&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180717&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,42,42,13&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180508&QueryDur=5&CategoryId=2&QueryRoomAges=|42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180513&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&filter=false&filterValue=ai&selectedTransport=CgJWUxIDQVJOGgNBWVQgCCoECICUAjICNzI6AUU%3D
/boka-resa;QueryDepID=2774&QueryCtryID=32&QueryAreaID=139&QueryResID=0&QueryDepDate=20180902&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,3&QueryUnits=1
/boka-resa;QueryDepID=2779&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180804&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,12,17&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180717&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C5%2C7%2C5&QueryUnits=0&selectedTransport=CgJWUxIDR09UGgNQTUkgCCoECIiVAjICNTE6AUU%3D&firstDisplayed=CgJWUxIDR09UGgNQTUkgCCoECIKVAjICMjE6AUU%3D
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180926&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C6%2C10%2C12&QueryUnits=1&selectedTransport=CgJWUxIDR09UGgNSSE8gCCoECJCWAjICMzE6AUU%3D&firstDisplayed=CgJWUxIDR09UGgNSSE8gCCoECJCWAjICMzE6AUU%3D
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180623&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C8%2C10&QueryUnits=1&selectedTransport=CgJWUxIDTU1BGgNBWVQgCCoECNKUAjICNjE6AUU%3D&firstDisplayed=CgJWUxIDTU1BGgNTUFUgCCoECNKUAjICNjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=267&QueryDepDate=20180422&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,7,4,2&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=16&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C4%2C15&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=201&QueryDepDate=20181209&QueryDur=15&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180522&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,11,14,16&QueryUnits=1
/boka-resa;CategoryId=2&QueryAreaID=0&QueryCtryID=32&QueryDepDate=20180826&QueryDepID=2774&QueryDur=15&QueryResID=203&QueryRoomAges=%7C42%2C42&QueryUnits=1&orderBy=LP/StaticContent/web/common/img/ios114-00.png?v=285
/boka-resa;QueryDepID=2774&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20181020&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180701&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=0&QueryResID=299&QueryDepDate=20180804&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42&QueryUnits=1&orderBy=LP
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180705&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C3%2C1&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNIRVIgCCoECOqUAjICNDE6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNIRVIgCCoECOqUAjICNDE6AUU%3D
/boka-resa;QueryDepID=2773&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180429&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=1&selectedTransport=CgJWUxIDSktHGgNDSFEgCCoECOyTAjICNDE6AUU%3D&firstDisplayed=-1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180608&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,42,42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180622&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,14,12&QueryUnits=1
/boka-resa;QueryDepID=2793&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180523&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C12%2C15&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=267&QueryDepDate=20180715&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C13&QueryUnits=1
